기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20233,D,발달상권,3120093,연희동,CS100008,분식전문점,851861053,69081,570431124,281429929,125087842,108063183,97082831,124796999,115400269,166280139,115149790,28410462,67316689,257368397,137954931,260362482,100448092,385209614,421311023,6773080,200187155,207334137,147220762,161925447,83080054,47281,21800,9841,9725,8286,9796,9633,12122,9678,369,4505,18651,12890,24585,8081,29255,37935,671,19345,16467,12066,12108,6533
20233,D,발달상권,3120093,연희동,CS100009,호프-간이주점,327106747,6856,229682972,97423775,43279602,47161261,37176406,33393514,68672189,58730420,38693355,126116020,763748,2558042,11433575,40697955,145537407,209028369,103905902,954193,90182082,92247848,48151467,56315199,25083483,4594,2262,793,986,853,860,1102,1312,950,2441,8,143,219,903,3142,4033,2636,30,2412,1899,812,1092,425
20233,D,발달상권,3120093,연희동,CS100010,커피-음료,1966552430,205750,1256671036,709881394,250596027,260664858,231780884,251876523,261752744,428301636,281579758,791402,165128876,662698809,675787973,427786945,34358425,641861031,1229649139,15655035,557497540,574999464,347182360,268486221,107689548,136318,69432,27875,27134,26001,26716,28592,41131,28301,105,27118,65450,65776,42767,4534,75529,125005,2027,65985,60557,33196,27680,11088
20233,D,발달상권,3120093,연희동,CS200001,일반교습학원,1737852124,4561,1457219351,280632773,335929518,381701163,250946181,167887129,320755360,181826608,98806165,81652600,380480377,435742127,408399026,304342326,127235668,735879894,1001972230,0,6297899,622517974,1016554794,35036909,57444548,3936,625,735,906,792,583,920,423,202,169,798,1086,1214,1002,292,1797,2764,0,22,1305,2930,150,154
20233,D,발달상권,3120093,연희동,CS200003,예술학원,44280387,284,40888865,3391522,6342110,11933805,18606232,1632653,2374065,3391522,0,0,2034913,5087281,14497667,22660526,0,17811651,26468736,0,0,10683292,30205574,0,3391521,250,34,45,76,102,10,17,34,0,0,17,34,89,144,0,106,178,0,0,68,199,0,17
20233,D,발달상권,3120093,연희동,CS200005,스포츠 강습,406318231,853,361761897,44556334,59793383,122584747,68339820,53175220,57868727,43996625,559709,0,56278664,49615814,37691541,164656299,98075913,153442157,220949609,20779545,124142134,136171079,22375328,48547962,22375718,737,116,149,173,175,124,116,99,17,0,108,127,93,326,199,428,409,42,281,286,60,126,43
20233,D,발달상권,3120093,연희동,CS200006,일반의원,1058306208,33503,907441618,150864590,266136771,131640441,279613434,127454616,102596356,149113278,1751312,0,314130439,310945611,232043023,200019594,1167541,531398943,526907265,1696745,52982174,133313508,197436606,169096222,503780953,28746,4757,7775,5302,5888,4479,5302,4745,12,0,8699,9526,10810,4456,12,15172,18331,148,4729,6324,7651,5972,8679
20233,D,발달상권,3120093,연희동,CS200007,치과의원,878186962,6615,753005788,125181174,181789029,195196206,75071625,137715305,163233623,125181174,0,0,102510125,312695959,324795739,127740497,10444642,367758974,487797932,991356,53955261,101008264,156283100,300863853,242455071,5649,966,1087,1076,763,1287,1436,966,0,0,1315,1739,2460,1084,17,3179,3418,36,670,1293,1540,1767,1291
20233,D,발달상권,3120093,연희동,CS200008,한의원,149548031,4911,139790665,9757366,10264217,92747470,6831046,10752907,19195025,9117320,640046,0,10553910,32485943,14977728,91530450,0,37332042,112215989,0,4086470,6217687,88916558,32718481,17608835,4123,788,925,719,510,1048,921,747,41,0,633,1851,981,1446,0,2434,2477,0,326,645,709,965,2266
20233,D,발달상권,3120093,연희동,CS200016,당구장,66475052,1298,55412404,11062648,6367891,9289972,7105107,19125240,13524194,2799399,8263249,2222899,0,6940579,15881707,28489679,12940188,18784181,47508093,171817,10099077,10146712,2800753,32362600,10711316,811,487,132,231,108,161,179,228,259,201,0,17,190,553,337,944,348,30,94,145,234,506,283
20233,D,발달상권,3120093,연희동,CS200024,스포츠클럽,4797382355,8821,4490463664,306918691,1295178499,688095578,676927109,962704049,867558429,108663662,198255029,0,417784017,811575090,1259772052,1717875652,590375544,2533421029,2263961326,16957360,1394889016,852467444,679083959,1657384230,196600346,7587,1234,2237,1451,1389,1415,1095,550,684,0,667,1354,1941,3644,1215,4930,3891,118,3366,1510,1216,2428,183
20233,D,발달상권,3120093,연희동,CS200028,미용실,646451620,11048,403847908,242603712,52788277,48303207,107305411,77563554,117887459,153602672,89001040,0,16885539,196883320,188129089,242286098,2267574,248510349,391656966,4408385,72452576,148915555,165152434,159427557,89810809,7017,4031,1150,1157,1607,1502,1601,2488,1543,0,437,3183,3510,3874,44,5647,5354,69,1672,2707,2520,2536,1498
20233,D,발달상권,3120093,연희동,CS200029,네일숍,83287782,1063,60739888,22547894,11395648,11174374,19671301,3451885,15046680,13033082,9514812,0,0,18808351,36842240,27637191,0,23255974,60031808,0,11506286,15267958,29341003,22680659,4491876,798,265,246,110,200,110,132,199,66,0,0,310,243,510,0,400,663,0,242,157,266,288,110
20233,D,발달상권,3120093,연희동,CS200030,피부관리실,80412425,566,63588777,16823648,790659,41109746,8465297,3308802,9914273,16129493,694155,0,13883086,1899330,13169744,49493495,1966770,2047191,71423691,0,4697111,7959636,17415089,32461597,10937448,438,128,14,144,82,92,106,82,46,0,46,59,152,286,23,36,507,0,116,208,119,59,40
20233,D,발달상권,3120093,연희동,CS200031,세탁소,119667495,11673,89055818,30611677,22945247,13788798,21499313,16611115,14211345,21754179,8857498,2947057,20544661,22076967,28071166,32574043,13453601,61773018,57894477,0,36724137,38713055,18315674,17166587,8748042,8915,2758,2319,1421,2073,1519,1583,1779,979,572,1633,2041,2498,3476,1453,6582,5091,0,4381,3240,1548,1773,731
20233,D,발달상권,3120093,연희동,CS200037,노래방,97051837,1406,67571489,29480348,7073613,17889453,11600705,18369037,12638681,17632888,11847460,42279037,0,0,0,6686704,48086096,64261735,22648831,267757,5923918,19472414,32957873,18052242,10236361,845,561,103,167,141,223,211,306,255,582,0,0,0,186,638,894,441,32,162,444,395,183,120
20233,D,발달상권,3120093,연희동,CS300001,슈퍼마켓,1003481542,69032,731808357,271673185,158747139,144129106,152269598,137602656,139059858,170198208,101474977,0,111983614,216199742,277180531,344681680,53435975,426665326,576816216,3028938,115335689,139111814,169105498,214597298,362302305,49617,19415,10761,9712,9997,10085,9062,11090,8325,0,6842,13583,17363,26534,4710,28900,40132,363,10095,11565,11673,13458,21878
20233,D,발달상권,3120093,연희동,CS300002,편의점,1178446614,185943,844401713,334044901,176468599,165624548,165234238,160507924,176566404,184703097,149341804,117675176,226850022,174204375,175626966,295846125,188243950,711451567,407401542,4748038,259346343,321757894,225337076,175401083,132262678,134888,51055,27920,26388,26132,26493,27955,27642,23413,15183,41103,29554,29605,43180,27318,113966,68006,1412,50064,53816,36009,24329,16344
20233,D,발달상권,3120093,연희동,CS300007,육류판매,1342389336,23866,1117036422,225352914,87167448,492704078,196064000,206239239,134861657,162121219,63231695,0,401259256,237267666,400323899,303538515,0,245477307,729413042,0,40335359,40847122,190347830,237651347,465708691,19058,4808,2943,3453,4099,5019,3544,4017,791,0,1612,5036,8719,8499,0,6527,16723,0,2539,1427,5213,5535,8536
20233,D,발달상권,3120093,연희동,CS300010,반찬가게,478606109,48865,258335733,220270376,46811916,59753247,83940148,23986087,43844335,112768079,107502297,0,17180732,137691297,161811258,161922822,0,183849082,279472869,2220399,137120293,137208983,105144074,47155558,34472645,26998,21867,5132,5801,8925,2677,4463,10710,11157,0,1562,13833,16958,16512,0,19759,27767,230,15232,15451,10469,3856,2289
20233,D,발달상권,3120093,연희동,CS300011,일반의류,463656229,3541,348723752,114932477,68080749,44792090,73343479,61592222,100915212,95603575,19328902,0,2359882,157810379,157168091,146317877,0,201003667,261441163,1189179,32431301,83541588,38799407,101901266,204582089,2374,1167,439,452,565,413,505,964,203,0,75,914,1600,952,0,906,2622,198,460,493,404,861,1112
20233,D,발달상권,3120093,연희동,CS300016,안경,133955428,1040,91385090,42570338,20861079,12528421,12167769,18134968,27692853,29517707,13052631,0,3702551,26878120,63043536,40219790,111431,67778783,61604119,1190974,21361662,20379045,33549985,35979676,16921557,783,257,151,134,132,129,237,157,100,0,50,236,352,397,5,447,574,20,231,205,220,211,131
20233,D,발달상권,3120093,연희동,CS300018,의약품,1371026338,108911,1197985179,173041159,281844772,247136050,228283481,195429602,245291274,172612377,428782,0,331223179,385729335,424589749,225286098,4197977,686577513,683127813,1774765,151508080,173992421,223339650,314605722,504484689,94255,14656,22691,18295,18459,15940,18870,14617,39,0,25417,30985,33177,18874,458,50599,58262,334,19266,18924,20888,21541,27908
20233,D,발달상권,3120093,연희동,CS300021,문구,70156056,7497,52417322,17738734,9963812,9829288,10556792,9284110,12783320,10816925,6921809,0,12119855,18654367,18329945,21027976,23913,23845019,27309938,758633,6442624,13634704,14137124,8415253,7766618,5562,1935,1123,1233,1004,1153,1049,1145,790,0,603,2086,2091,2705,12,3110,3688,100,1120,1668,1798,1131,979
20233,D,발달상권,3120093,연희동,CS300022,화장품,1858664323,86249,1254930851,603733472,228262617,254434418,257520656,266663951,248049209,335901636,267831836,0,56832889,282046810,401608095,838497214,279679315,524353557,1334310766,46712392,742797454,431261224,225395043,308184163,104314047,58356,27893,11237,12031,11764,11861,11463,15183,12710,0,3173,14315,18281,37846,12634,22868,63381,1730,36045,20855,10112,12889,4618
20233,D,발달상권,3120093,연희동,CS300028,화초,347530591,8606,246371868,101158723,55445752,50649768,43212048,51487084,45577216,54828117,46330606,0,35804470,70347500,152297514,86736003,2345104,150698948,175152025,654448,55222782,56110656,57541363,85187630,71134095,6200,2406,1239,1213,1246,1254,1248,1630,776,0,916,2203,3023,2409,55,3681,4643,55,1511,1701,1678,1471,1910
20233,D,발달상권,3120093,연희동,CS300029,애완동물,13625685,459,7402768,6222917,177500,1962933,584704,2223963,2453668,2819107,3403810,0,0,6859828,3341164,3424693,0,7277803,6347882,417646,2399678,2631480,4097750,949665,3129466,313,146,31,62,31,85,104,73,73,0,0,198,146,115,0,255,204,10,106,64,97,53,129
20233,D,발달상권,3120093,연희동,CS300033,철물점,271900894,11222,239747202,32153692,36230529,50562619,53054656,60046473,39852925,24483989,7669703,0,98144308,74495045,76237667,23023874,0,119533836,28165446,0,3412403,64395974,18627124,27769738,33494043,9515,1707,2331,1607,1640,2002,1935,1248,459,0,4166,3150,3151,755,0,5414,2134,0,263,2593,1115,1805,1772
20233,D,발달상권,3120093,연희동,CS300036,조명용품,8423194,459,8423194,0,869786,2563581,0,2151577,2838250,0,0,0,0,2243133,3845371,2334690,0,5218718,3204476,0,183113,6225838,0,2014243,0,459,0,92,138,0,92,137,0,0,0,0,91,184,184,0,275,184,0,46,275,0,138,0
20233,D,발달상권,3120093,연희동,CS300043,전자상거래업,77913205,708,77913205,0,0,42498112,0,0,35415093,0,0,0,0,42498112,0,35415093,0,0,77913205,0,0,35415093,0,0,42498112,708,0,0,354,0,0,354,0,0,0,0,354,0,354,0,0,708,0,0,354,0,0,354
20233,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",CS100001,한식음식점,21296650143,611187,14304147875,6992502268,2554682625,2833303312,2927569483,2777771830,3210820625,4033616260,2958886008,1477138493,257144834,3679926363,2067379283,9232105402,4582955768,10794101089,8707110983,339910793,7674951348,3877523903,2341680927,3250670209,2016371947,429843,181344,83032,85487,88020,83298,90006,104874,76470,33093,12893,159588,80434,233508,91671,308447,281295,12744,231504,114303,70840,99493,60878
20233,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",CS100002,중식음식점,3950604544,137437,2671547875,1279056669,464783575,527129994,564097370,517193948,598342988,750624941,528431728,65718750,8135875,1010739243,526427815,1837988548,501594313,1822419294,1739707841,73261676,1462070571,737221207,450861589,541786882,296925210,97377,40060,18516,19666,20615,18673,19907,21991,18069,1016,471,44363,23717,57593,10277,58800,74511,5049,61437,24430,15166,20218,7008
20233,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",CS100003,일식음식점,3329573911,101121,2202729465,1126844446,404592191,390778510,419678487,484274032,503406245,663351921,463492525,246494943,1690612,653752607,330678860,1420222651,676734238,1708714950,1306593007,39406015,1206200784,756120514,363214844,448404662,201961138,70866,30255,13008,14039,14347,14902,14570,16845,13410,3898,97,30218,14792,41650,10466,50131,47323,2176,42773,22894,9902,14542,5163
20233,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",CS100004,양식음식점,3114545568,93758,1980621477,1133924091,294362896,410774680,328430464,491398656,455654781,626565957,507358134,383846949,2214101,609174855,295399144,1120920689,702989830,1544453874,1336858255,75167799,1342372871,600690802,329651755,442725826,90703068,59824,33934,10708,11414,11178,13377,13147,18914,15020,3260,121,21311,13157,37897,18012,41086,50310,3011,48099,16954,8428,12007,2887
20233,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",CS100005,제과점,515495691,66281,377167984,138327707,77500554,74898718,81352565,70717411,72698736,78175855,60151852,0,107221271,115521534,96397556,159986172,36369158,175551151,319670840,6304559,154238603,99077630,75229790,93232265,67139146,49812,16469,10752,9601,10180,9606,9673,8983,7486,0,15593,14477,12065,19786,4360,21192,44012,924,23498,13735,8822,11410,6816
20233,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",CS100006,패스트푸드점,1263612096,133589,888103813,375508283,177795643,181100310,178524361,168627476,182056023,207044461,168463822,25279007,78179133,326174432,218840161,443344931,171794432,675363718,561535086,32127127,488612004,271609455,177956806,201090722,65502692,95910,37679,19878,19389,18862,18457,19324,20302,17377,2503,8497,33973,23877,47382,17357,69265,63891,3801,55037,29327,17898,20594,6496
20233,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",CS100007,치킨전문점,984508520,24465,666066145,318442375,131187358,114509094,140470477,129494660,150404556,197103638,121338737,155579560,576156,14676101,29046748,380742401,403887554,522939886,399717135,11563259,385667723,222018885,118411084,129137472,55599202,16566,7899,3049,3234,3254,3405,3624,4640,3259,2676,18,624,1292,10827,9028,13164,10413,341,9993,4944,2865,3753,1669
20233,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",CS100008,분식전문점,3053838187,386571,2041442034,1012396153,399763374,388383349,427358083,402415124,423522104,571629141,440767012,18041040,78957766,611305541,516291888,1221373363,607868589,1037324354,1993574781,132421419,1478201571,559648199,378558314,365085160,116984465,270506,116065,54460,52139,56127,53228,54552,65299,50766,601,17414,63481,76225,152732,76118,112911,273170,24103,198329,59688,47478,45366,11113
20233,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",CS100009,호프-간이주점,4796160371,110190,3051200715,1744959656,509702505,679294924,536356886,528882744,796963656,1082582038,662377618,1224423203,1673054,6268818,150924426,1111133618,2301737252,2706675428,2043625116,156430476,2527002023,887734115,559630131,513827309,105676487,65930,44260,12186,11741,11627,12035,18341,27270,16990,29060,48,120,967,24938,55057,57889,51885,3820,64655,20587,8399,10262,2054
20233,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",CS100010,커피-음료,5901856029,944673,3950118018,1951738011,818766559,811257618,745431563,812242275,762420003,1120440836,831297175,91158466,597109873,1383781691,1568570586,1822408769,438826644,2323710991,3474025007,167613020,2757196253,1211901360,620496482,754194435,286334445,656108,288565,134608,130650,131715,128415,130720,163234,125331,10226,165379,230588,226805,249173,62502,379558,559066,28826,446700,199142,96616,129247,38095
20233,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",CS200001,일반교습학원,848785518,3946,738142970,110642548,163113127,130493756,147755663,132125458,164654966,87451722,23190826,0,158227752,192924378,210609103,252266543,34757742,366277137,482508381,3928957,200786301,109441178,94355294,354876910,85396878,3236,710,901,604,679,412,640,565,145,0,652,1072,947,1124,151,1704,2242,23,1237,663,548,1207,268
20233,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",CS200002,외국어학원,1062694388,1885,968154140,94540248,49246013,227085555,305042813,137514633,249265126,83779111,10761137,1134053,34954675,492159274,208833168,204668753,120944465,219223097,840739633,3501105,233358802,213166056,43388529,444534077,122014160,1648,237,318,618,362,200,150,226,11,1,230,582,544,468,60,388,1467,24,664,302,247,545,73
20233,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",CS200003,예술학원,411617269,914,371677543,39939726,132655096,49796367,68582508,66153223,54490349,33495677,6444049,0,0,8121386,95491859,300541132,7462892,194092238,217525031,0,64779040,24024974,160328401,119985386,42499468,814,100,250,138,136,160,130,66,34,0,0,24,217,649,24,454,460,22,174,59,285,301,73
20233,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",CS200005,스포츠 강습,212146160,884,184060631,28085529,63810045,29125388,36405490,25846066,28873642,8048874,20036655,0,9407143,28924313,29613500,124849903,19351301,48702218,163443942,0,80867053,56855695,30214883,25726147,18482382,768,116,200,143,156,157,112,63,53,0,43,144,157,442,98,195,689,0,337,207,166,127,47
